Nasdaq Traded,Symbol,Security Name,Listing Exchange,Market Category,ETF,Round Lot Size,Test Issue,Financial Status,CQS Symbol,NASDAQ Symbol,NextShares,Industry,Source
Y,GRAM,"Grana y Montero S.A.A. American Depositary Shares, each representing five Common Shares",N, ,N,100.0,N,,GRAM,GRAM,N,Consumer Defensive,Yahoo Finance
Y,GV,Goldfield Corporation (The) Common Stock,A, ,N,100.0,N,,GV,GV,N,Consumer Defensive,Yahoo Finance
Y,HAIN,"The Hain Celestial Group, Inc. - Common Stock",Q,Q,N,100.0,N,N,,HAIN,N,Consumer Defensive,Yahoo Finance
Y,HELE,Helen of Troy Limited - Common Stock,Q,Q,N,100.0,N,N,,HELE,N,Consumer Defensive,Yahoo Finance
Y,HFFG,HF Foods Group Inc. - Common Stock,Q,S,N,100.0,N,N,,HFFG,N,Consumer Defensive,Yahoo Finance
Y,HLF,Herbalife Nutrition Ltd. Common Stock,N, ,N,100.0,N,,HLF,HLF,N,Consumer Defensive,Yahoo Finance
Y,HRL,Hormel Foods Corporation Common Stock,N, ,N,100.0,N,,HRL,HRL,N,Consumer Defensive,Yahoo Finance
Y,HSY,The Hershey Company Common Stock,N, ,N,100.0,N,,HSY,HSY,N,Consumer Defensive,Yahoo Finance
Y,IFMK,iFresh Inc. - Common Stock,Q,S,N,100.0,N,D,,IFMK,N,Consumer Defensive,Yahoo Finance
Y,IMKTA,"Ingles Markets, Incorporated - Class A Common Stock",Q,Q,N,100.0,N,N,,IMKTA,N,Consumer Defensive,Yahoo Finance
Y,INGR,Ingredion Incorporated Common Stock,N, ,N,100.0,N,,INGR,INGR,N,Consumer Defensive,Yahoo Finance
Y,IPAR,"Inter Parfums, Inc. - Common Stock",Q,Q,N,100.0,N,N,,IPAR,N,Consumer Defensive,Yahoo Finance
Y,JBSS,"John B. Sanfilippo & Son, Inc. - Common Stock",Q,Q,N,100.0,N,N,,JBSS,N,Consumer Defensive,Yahoo Finance
Y,JJSF,J & J Snack Foods Corp. - Common Stock,Q,Q,N,100.0,N,N,,JJSF,N,Consumer Defensive,Yahoo Finance
Y,JVA,"Coffee Holding Co., Inc. - Common Stock",Q,S,N,100.0,N,N,,JVA,N,Consumer Defensive,Yahoo Finance
Y,K,Kellogg Company Common Stock,N, ,N,100.0,N,,K,K,N,Consumer Defensive,Yahoo Finance
Y,KDP,Keurig Dr Pepper Inc. Common Stock,N, ,N,100.0,N,,KDP,KDP,N,Consumer Defensive,Yahoo Finance
Y,KHC,The Kraft Heinz Company - Common Stock,Q,Q,N,100.0,N,N,,KHC,N,Consumer Defensive,Yahoo Finance
Y,KMB,Kimberly-Clark Corporation Common Stock,N, ,N,100.0,N,,KMB,KMB,N,Consumer Defensive,Yahoo Finance
Y,KO,Coca-Cola Company (The) Common Stock,N, ,N,100.0,N,,KO,KO,N,Consumer Defensive,Yahoo Finance
Y,KOF,"Coca Cola Femsa S.A.B. de C.V.  American Depositary Shares, each representing 10 Units (each Unit consists of 3 Series B Shares and 5 Series L Shares)",N, ,N,100.0,N,,KOF,KOF,N,Consumer Defensive,Yahoo Finance
Y,KR,Kroger Company (The) Common Stock,N, ,N,100.0,N,,KR,KR,N,Consumer Defensive,Yahoo Finance
Y,LAUR,"Laureate Education, Inc. - Class A Common Stock",Q,Q,N,100.0,N,N,,LAUR,N,Consumer Defensive,Yahoo Finance
Y,LFVN,Lifevantage Corporation - Common Stock,Q,S,N,100.0,N,N,,LFVN,N,Consumer Defensive,Yahoo Finance
Y,LINC,Lincoln Educational Services Corporation - Common Stock,Q,Q,N,100.0,N,N,,LINC,N,Consumer Defensive,Yahoo Finance
Y,LMNR,Limoneira Co - Common Stock,Q,Q,N,100.0,N,N,,LMNR,N,Consumer Defensive,Yahoo Finance
Y,LND,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil),N, ,N,100.0,N,,LND,LND,N,Consumer Defensive,Yahoo Finance
Y,LOPE,"Grand Canyon Education, Inc. - Common Stock",Q,Q,N,100.0,N,N,,LOPE,N,Consumer Defensive,Yahoo Finance
Y,LRN,K12 Inc Common Stock,N, ,N,100.0,N,,LRN,LRN,N,Consumer Defensive,Yahoo Finance
Y,LW,"Lamb Weston Holdings, Inc. Common Stock ",N, ,N,100.0,N,,LW,LW,N,Consumer Defensive,Yahoo Finance
Y,LWAY,"Lifeway Foods, Inc. - Common Stock",Q,G,N,100.0,N,N,,LWAY,N,Consumer Defensive,Yahoo Finance
Y,MDLZ,"Mondelez International, Inc. - Class A Common Stock",Q,Q,N,100.0,N,N,,MDLZ,N,Consumer Defensive,Yahoo Finance
Y,MGPI,"MGP Ingredients, Inc. - Common Stock",Q,Q,N,100.0,N,N,,MGPI,N,Consumer Defensive,Yahoo Finance
