Nasdaq Traded,Symbol,Security Name,Listing Exchange,Market Category,ETF,Round Lot Size,Test Issue,Financial Status,CQS Symbol,NASDAQ Symbol,NextShares,Industry,Source
Y,GIL,"Gildan Activewear, Inc. Class A Sub. Vot. Common Stock",N, ,N,100.0,N,,GIL,GIL,N,Consumer Cyclical,Yahoo Finance
Y,GM,General Motors Company Common Stock,N, ,N,100.0,N,,GM,GM,N,Consumer Cyclical,Yahoo Finance
Y,GME,GameStop Corporation Common Stock,N, ,N,100.0,N,,GME,GME,N,Consumer Cyclical,Yahoo Finance
Y,GNTX,Gentex Corporation - Common Stock,Q,Q,N,100.0,N,N,,GNTX,N,Consumer Cyclical,Yahoo Finance
Y,GOLF,Acushnet Holdings Corp. Common Stock,N, ,N,100.0,N,,GOLF,GOLF,N,Consumer Cyclical,Yahoo Finance
Y,GOOS,Canada Goose Holdings Inc. Subordinate Voting Shares,N, ,N,100.0,N,,GOOS,GOOS,N,Consumer Cyclical,Yahoo Finance
Y,GPC,Genuine Parts Company Common Stock,N, ,N,100.0,N,,GPC,GPC,N,Consumer Cyclical,Yahoo Finance
Y,GPI,"Group 1 Automotive, Inc. Common Stock",N, ,N,100.0,N,,GPI,GPI,N,Consumer Cyclical,Yahoo Finance
Y,GPK,Graphic Packaging Holding Company,N, ,N,100.0,N,,GPK,GPK,N,Consumer Cyclical,Yahoo Finance
Y,GRBK,"Green Brick Partners, Inc. - Common Stock",Q,S,N,100.0,N,N,,GRBK,N,Consumer Cyclical,Yahoo Finance
Y,GRWG,GrowGeneration Corp. - Common Stock,Q,S,N,100.0,N,N,,GRWG,N,Consumer Cyclical,Yahoo Finance
Y,GT,The Goodyear Tire & Rubber Company - Common Stock,Q,Q,N,100.0,N,N,,GT,N,Consumer Cyclical,Yahoo Finance
Y,GTEC,Greenland Technologies Holding Corporation - Ordinary Shares,Q,S,N,100.0,N,N,,GTEC,N,Consumer Cyclical,Yahoo Finance
Y,GTIM,Good Times Restaurants Inc. - Common Stock,Q,S,N,100.0,N,N,,GTIM,N,Consumer Cyclical,Yahoo Finance
Y,GTX,Garrett Motion Inc. Common Stock ,N, ,N,100.0,N,,GTX,GTX,N,Consumer Cyclical,Yahoo Finance
Y,H,Hyatt Hotels Corporation Class A Common Stock,N, ,N,100.0,N,,H,H,N,Consumer Cyclical,Yahoo Finance
Y,HAS,"Hasbro, Inc. - Common Stock",Q,Q,N,100.0,N,N,,HAS,N,Consumer Cyclical,Yahoo Finance
Y,HBB,Hamilton Beach Brands Holding Company Class A Common Stock ,N, ,N,100.0,N,,HBB,HBB,N,Consumer Cyclical,Yahoo Finance
Y,HBI,Hanesbrands Inc. Common Stock,N, ,N,100.0,N,,HBI,HBI,N,Consumer Cyclical,Yahoo Finance
Y,HD,"Home Depot, Inc. (The) Common Stock",N, ,N,100.0,N,,HD,HD,N,Consumer Cyclical,Yahoo Finance
